id,collectible,slug,classId,multiClassIds,cardTypeId,cardSetId,rarityId,artistName,manaCost,name,text,image,imageGold,flavorText,cropImage,duels,minionTypeId,health,attack,keywordIds,childIds,durability,armor
55291,1,55291-phase-stalker,3,[],4,1347,3,Mauricio Herrera,2,Phase Stalker,"After you use your Hero Power, cast a <b>Secret</b> from your deck.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/10f8dc064ca2bc0022f682fbdac2a356599fe83960c178a83ebbe1bb6b74d0a6.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5dc0e5ed20556c346713a0c3136d22366671d8bcc954415110e4ddd3b7aa8b18.png,It's not just a phase! I don't have to tell you anything! GAWSH!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9023392b41d264c6b88c3d69f3922a765997c0ca497e8cdcf3b35f235e5162b2.png,,20.0,3.0,2.0,[5],,,
56067,1,56067-fresh-scent,3,[],5,1403,1,Luca Zontini,2,Fresh Scent,<b>Twinspell</b> Give a Beast +2/+2.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/191ca4f8a1f0df27a069080c0be5d5c81ce1b4e075be139e353afbd363dcb2bf.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/92e66e387c86e518189ffe423b2244535e9844604539b31da0a16b39332602a5.png,"*Sniff, sniff* Elite troops... *sniff, sniff* ...armed to the teeth and... *sniff, sniff* ...BAAACON!",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/edca0ff3159ab1b4ac9bff366cca983cb84db29574cb5016255b36cd524f3900.png,,,,,[76],,,
56482,1,56482-imprisoned-felmaw,3,[],4,1414,1,James Ryman,2,Imprisoned Felmaw,"<b>Dormant</b> for 2 turns. When this awakens, &nbsp;&nbsp;attack a random enemy.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/db4cfbe89e07eecca1755aff1501494fb7965940177d44689170b246404f480d.png,,"It doesn't care who woke it up, someone's getting bitten.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1f99f46c4439daab088036f60714bb9f71fd59f94db5881e6f0d146e6522d161.png,,15.0,4.0,5.0,,,,
56484,1,56484-pack-tactics,3,[],5,1414,3,Mauricio Herrera,2,Pack Tactics,"<b>Secret:</b> When a friendly minion is attacked, summon a 3/3 copy.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/daf75906efe845718b5bf7d4ecf34e16c45fd28f797ce7f31339eb367f65dc15.png,,"""Just you wait, I’ll go get on my main!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/65db20b556e9d730bf1d3bac5050f6d2228f72c36c0f661e500a8dc54a261730.png,,,,,[5],,,
56703,1,56703-scavengers-ingenuity,3,[],5,1414,1,Ludo Lullabi,2,Scavenger's Ingenuity,Draw a Beast. Give it +2/+2.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/022db813b5abd65523b36997c7e37533fdf9440bef5bdf1924897e6e57c50b35.png,,"""A beast, barely alive. Gentlemen, we can rebuild it! Make it stronger, faster... spikier.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eca78a453c5a4a15bbd008aeddf0eed56dceb5d50c389aa824012585fa16aa8c.png,,,,,,,,
61965,1,61965-bola-shot,3,[],5,1466,1,MAR Studio,2,Bola Shot,Deal 1 damage to a minion and 2 damage to its neighbors.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0c05d34fb1a4e9956326c776651f37649709559ffbf06747c6d7edf11f081f59.png,,"On second thought, bolas aren't very good against flying worms.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3b4639ee7df86eaf63b111269a06ca058c14360bb66bbb7e68b607be0f59861e.png,"{'relevant': True, 'constructed': True}",,,,,,,
61679,1,61679-dancing-cobra,3,[],4,1466,1,Patrik Bjorkstrom,2,Dancing Cobra,<b>Corrupt:</b> Gain <b>Poisonous</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/84575c03daa3bd1698e0f9049e4a2cbbc2cafcc1037ee6722c390fd5606981f6.png,,Snakes are just tentacles with fangs.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/250c7408f95846844063f4d5411f125caffcc8c4aac01f23f5708ffb1ec269e6.png,"{'relevant': True, 'constructed': True}",20.0,5.0,1.0,"[32, 91]",[61688],,
61846,1,61846-dont-feed-the-animals,3,[],5,1466,4,Zoltan Boros,2,Don't Feed the Animals,Give all Beasts in your hand +1/+1. <b>Corrupt:</b> Give them +2/+2 instead.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/22161f22bdb46c2b1beac10992c1d144e2bbd715159483a0d203c293807d8af6.png,,They're still cleaning up the mess from the last time someone fed the basilisk a deep fried candybar.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b3782e1cbad4d10859082d93796708ba423643e0f759aa1909ff0def0806da15.png,"{'relevant': True, 'constructed': True}",,,,[91],[61848],,
61683,1,61683-open-the-cages,3,[],5,1466,1,Arthur Bozonnet,2,Open the Cages,"<b>Secret:</b> When your turn starts, if you control two minions, summon an Animal Companion.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f42cebb184b5004a7ca85a37268052ea22eebc76b85083e9a21277eb3c6e8a85.png,,"""Coming out of my cage, and I'm dead by turn nine...""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/208139edecf3be56b4da909da18f7989acd0122172286bab79f2b0f6876b92ea.png,"{'relevant': True, 'constructed': True}",,,,[5],"[959, 226, 100]",,
437,1,437-animal-companion,3,[],5,2,2,Wei Wang,3,Animal Companion,Summon a random Beast Companion.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/11740ed86ea5e19fdcb1b19bf8fe092645efd06c39f4c39802f5ea082bf994ab.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/21b68f587dfe3bfa54d5aa5815665f6e543454147992eea94605e8e3c20f907d.png,"You could summon Misha, Leokk, or Huffer! Huffer is more trouble than he's worth.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e9b98a386920e7d04c19d57db1f826a43eb58f45b8167945280415f43d99934b.png,"{'relevant': True, 'constructed': True}",,,,,"[959, 226, 100, 2157]",,
296,1,296-kill-command,3,[],5,2,2,Gabe from Penny Arcade,3,Kill Command,"Deal 3 damage. If you control a Beast, deal 5 damage instead.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/35511dc67e23db09d14c4398e81b3ffcbd128ac6abc510150de2ce53e1b45a8c.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4625e6769d8887c242334e6f0be15eddba464924213f976a62763391b15b185f.png,"""Kill!"", he commanded.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/190b9fe2715ff354ff5663ace4a8ee5d0f7c3872ff51352aeb98db600c0d5039.png,"{'relevant': True, 'constructed': True}",,,,,,,
1093,1,1093-deadly-shot,3,[],5,3,1,Steven Prescott,3,Deadly Shot,Destroy a random enemy minion.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/abb1f251eea5fdabfb481f9e7a183ce0e72889584aef42f2d51693875e3fcb67.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/df2483d02f2ce65e791ec140f783e30b8dc9dbf94d79d762acf9bb57c1480d32.png,"Our ballista operator is effective, but not picky.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7f24f74d97b284f42bf6a838e72d53f88deb4c07c8c6740297bc34bcfd6d7b2f.png,"{'relevant': True, 'constructed': True}",,,,,,,
1662,1,1662-eaglehorn-bow,3,[],7,3,3,Cyril Van Der Haegen,3,Eaglehorn Bow,"Whenever a friendly <b>Secret</b> is revealed, gain +1 Durability.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eab995b8b1c14a0a667773a829cbb0e65e44137579e4870ef60b0aa89c5d3faf.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6adf576557d03c85764179e4a36f2931f754ef5f890def124165fe4f74c447ff.png,First Lesson: Put the pointy end in the other guy.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/db06d7b03c0ee902cdbdf7439e411be8e59297e9be701711de87679dcfde109f.png,"{'relevant': True, 'constructed': True}",,,3.0,[5],,2.0,
1243,1,1243-unleash-the-hounds,3,[],5,3,1,Linggar Bramanty,3,Unleash the Hounds,"For each enemy minion, summon a 1/1 Hound with <b>Charge</b>.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8f77db856df84c8cb5589c8b1f93eb72a23fb7bd856e053bb3b88b4771515692.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/89d5d2972166b9f9afd8733fda2f9697de6ba8036161275a85d9d4e10996845a.png,You must read the name of this card out loud each time you play it.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1e33ff64c85bf746e7fe96952f53e4329ee9c2db6cd50f846570660430f05e73.png,"{'relevant': True, 'constructed': True}",,,,[4],[1715],,
52082,1,52082-nine-lives,3,[],5,1130,4,Anton Zemskov,3,Nine Lives,<b>Discover</b> a friendly <b>Deathrattle</b> minion that died this game. Also trigger its <b>Deathrattle</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3c13e1ded83bb51237ddd0722b8902329697b7f7567b81a29710afea6c0dc37c.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c1e124f678b12c0e38acbfdc254153d27ff3159d78d334469974f3d75582963b.png,Beware the night of the living pets!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a0a2d9263f5e817c111a23e3425a3254dae500ef205a09f07fe08c1b3cf5e1b0.png,,,,,"[12, 21]",,,
52790,1,52790-ursatron,3,[],4,1130,1,Zoltan Boros,3,Ursatron,<b>Deathrattle:</b> Draw a Mech from your deck.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0138bf05f92c7029695d1cbe1abbc84a9e8798453851906993df71fe1d9b61a8.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/10ebf8c9abc4bb555082f7795f0f270917203152a3410d9913eb97283738b230.png,It's been programmed to include all the bear necessities.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5f32d7d25e42572b68d9d64cea12c92f0ab2ae002d666801b3292aee4048aba5.png,,17.0,3.0,3.0,[12],,,
53860,1,53860-desert-spear,3,[],7,1158,1,Jason Kang,3,Desert Spear,"After your hero attacks, summon a 1/1 Locust with <b>Rush</b>.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6428e1fdc9f291522c34064e2e0d8087efee01b4544d9e0ba114d443ba28e9eb.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cdd8e0464f4f07a073aafd655755975cb0797137dfe271397fe1eade827517f8.png,"Goes on the right, next to the desert spoon.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/01d5c35b70ffbdeffff17f7f051edecf822c6832994395dc6b0bb45cd071f329.png,,,,1.0,[53],[53921],3.0,
53861,1,53861-hunters-pack,3,[],5,1158,1,L. Lullabi & K. Turovec,3,Hunter's Pack,"Add a random Hunter Beast, <b>Secret</b>, and weapon to your&nbsp;hand.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2a6a7250718c637401a11a41d80f4d6d444659f3099486e65b900c22f5c91019.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/da00bed99947fbd35b4fd0cc6c9e933c8a29b4e60d12bd2f05e29d96f02785e5.png,Oh look! It's a trap!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f6afeef8e3952c31aedca1e058ac59ebd177fb02a5519d6cfe18e3729e2a995c.png,,,,,[5],,,
53917,1,53917-ramkahen-wildtamer,3,[],4,1158,3,Mauricio Herrera,3,Ramkahen Wildtamer,<b>Battlecry:</b> Copy a random Beast in your hand.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c2b49451097dbce2b3f34685bd36fddbb7242d00d0797c07a45ceecb6b2627ca.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/956f244a4939c892c1aec825c85aa86186c1750889669717d563665f89b2e0b6.png,She gets to decide what cards go to the Hall of Fame.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fc7390df233ea15acd81b019304c44162c5e3794acdc05a408185cda7488f6eb.png,,,3.0,4.0,[8],,,
54926,1,54926-diving-gryphon,3,[],4,1347,3,Mike Sass,3,Diving Gryphon,<b>Rush</b> <b>Battlecry:</b> Draw a <b>Rush</b> minion&nbsp;from&nbsp;your&nbsp;deck.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cabcfc414e82a0f5f194045443547a8658a9ccf1a3847d27e66126d7555f811e.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7d888e4b9c43b89a0f84709c3bd59811888c50d80dc8dab901fcabb79586db6c.png,Warning: May cause carousel flashbacks.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4373c8ca1b2ae87aaf8c0dd069350faf5fcc3ed75d69413fc124f301d9b61cbc.png,,20.0,1.0,4.0,"[8, 53]",,,
55294,1,55294-primordial-explorer,3,[],4,1347,1,Anton Zemskov,3,Primordial Explorer,<b>Poisonous</b> <b>Battlecry:</b> <b>Discover</b> a Dragon.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5ce9f034b01b4a569bcbf53f179b4fb8d3d1167e9c2e68d0eaa0476f7db75d9e.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dffcee32181a3e7498eeb0d449d4530db15fc577e0e3cc4214d117588cbb9d61.png,"""We're letting the poisonous dude carry the bags?""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9eeecd34a8068c0eae39dde6f2946d6de53cb1cb5d76cf1d25d13744f426c429.png,,24.0,3.0,2.0,"[8, 21, 32]",,,
54923,1,54923-stormhammer,3,[],7,1347,4,Jason Kang,3,Stormhammer,Doesn't lose Durability while you control a&nbsp;Dragon.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ed23ea63cb4a209d5832b0488afe9e0c51431cf92aca3cef8e2fe0f661a228e4.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9beaaac6cc2e85926af9ddbaee1d6c087117cacdf037a383f589cb63d19548fa.png,It brings the storm before the calm.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9dbe257bd8235293d80f54efc485fce363a739fc519753820af0641ce9687407.png,,,,3.0,,,2.0,
56064,1,56064-chopshop-copter,3,[],4,1403,3,Servando Lupini,3,Chopshop Copter,"After a friendly Mech dies, add a random Mech to your hand.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6afa8c75fdd159b4463e52e0558646244110be75f0faaa9d6c058d1c4b21519f.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dbaa20d2c456fa4c41bb03188020ed78d69654893805091f87a84c6417d58dc1.png,Invention is the mother of entropy.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9b6d42e4e87c95fe0f91dd9267c3579e5a053455ec8758bf4d39ef78dffcd5e8.png,,17.0,4.0,2.0,,,,
56398,1,56398-augmented-porcupine,3,[],4,1414,4,Charlene Le Scanff,3,Augmented Porcupine,<b>Deathrattle</b>: Deal this minion's Attack damage randomly split among all enemies.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2a92a0a1ea88d4ee18977dd172a82b2953ed7b9074acdaed1b754244bcb3039c.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/946760437fb7215c9a707b8418c6174d0a3fedcf001b7b1b9d7ae816266223df.png,Pokey-man. Gotta spike 'em all!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/672ca82c602e244228a1c02ff8fc708b93957ad06e4585cd9e59083b8673df05.png,,20.0,4.0,2.0,[12],,,
56451,1,56451-zixor-apex-predator,3,[],4,1414,5,Steven Prescott,3,"Zixor, Apex Predator",<b>Rush</b> <b>Deathrattle:</b> Shuffle 'Zixor Prime' into your deck.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f9431df36e9d755a12d338932a32f616fe50d6a9c45ddc431dc6c432347b5945.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6446a48dda0e46fb269c2672c049343541e00463c11ed5810497cd7a64c2e424.png,A living terror. Teleports at will. Feasts on tainted helboar meat. No head scritches unless you're Leoroxx.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2e6e0c28efbc24779eddceca9adb0b0e7ff82cb1e7a1db6d2a7764d5976c43c8.png,,20.0,4.0,2.0,"[12, 53]",[57631],,
59188,1,59188-bloated-python,3,[],4,1443,3,Arthur Bozonnet,3,Bloated Python,<b>Deathrattle:</b> Summon a 4/4 Hapless Handler.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dfc5d3def844f81b99738f58ec97fffbd001f015c881c1fd1f53d58bc544c074.png,,This is why Scholomance engineering students prefer C++.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/66068f930f674b66ed7f5341871b17a348034d3faa00496d7f3a52cb145bf9d5.png,"{'relevant': True, 'constructed': True}",20.0,2.0,1.0,[12],[61173],,
60004,1,60004-professor-slate,3,[],4,1443,5,A.J. Nazzaro,3,Professor Slate,Your spells are <b>Poisonous</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cbe77d153a0da47301231ec22985317305c771f31759f44fd7ff61f15841f2e4.png,,"""Don’t worry, this will be over in a second. It might FEEL like an eternity, but I assure you, it’s quite quick!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3eee185bd275878fad4c2f3aa673559ccdc786c9b207e744af29b59f5173cc4c.png,"{'relevant': True, 'constructed': True}",,4.0,3.0,[32],,,
59457,1,59457-shando-wildclaw,3,"[3, 2]",4,1443,5,Zoltan Boros,3,Shan'do Wildclaw,<b>Choose One -</b> Give Beasts in your deck +1/+1; or Transform into a copy of a friendly Beast.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d0b46e5803d1fcecd1c5de2495a213e9976ca61df81f32906cbd1bfa8aeaa12f.png,,She holds both an academic post and a scratching post.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ddb7912441abf24950c9d71ec3aa2ce7e82ecef800bc67a67ab0cd5adabff5b8.png,"{'relevant': True, 'constructed': True}",,3.0,3.0,,"[59896, 59898]",,
61700,1,61700-petting-zoo,3,[],5,1466,3,E. Li & A. Zemskov,3,Petting Zoo,Summon a 3/3 Strider. Repeat for each <b>Secret</b> you control.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7cc28c8c10a7b898e0b4756edfa86c3188d8d36ed933740eb4b6a273dddcbdf3.png,,Welcome to the petting zoo. DO NOT TOUCH THE ANIMALS.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dc265ed2080e25cea16a66c7a46d1afc26e648eb5011e4f175a5341faca1dad3.png,"{'relevant': True, 'constructed': True}",,,,[5],[61701],,
61966,1,61966-saddlemaster,3,[],4,1466,3,Vladimir Kafanov,3,Saddlemaster,"After you play a Beast, add&nbsp;a random Beast to&nbsp;your hand.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/49ce5df6afb2dbf47cd4d33df77a52c55c57497671fa597ce3e45967efa83b77.png,,Seat covers. Check. Racing stripes. Check. Cupholder. Check.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9491d90cb65111f70a97c71536c5792740b8748bf71292d119966592d5075620.png,"{'relevant': True, 'constructed': True}",,4.0,3.0,,,,
1003,1,1003-houndmaster,3,[],4,2,2,Dan Brereton,4,Houndmaster,<b>Battlecry:</b> Give a friendly Beast +2/+2 and <b>Taunt</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/17ccec464ee6e0b59a57e2842e7cb0a8c867adc3c720ef197a9502e4859fddc7.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3c1f9824210ada53d19345a4c444d2ab8606bd0f7d99499eff26c9da6de1e047.png,"""Who let the dogs out?"" he asks. It's rhetorical.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4a6fc150b0201369b2757c0f3ab651456a10029617e6c381e5d3054b749c996b.png,"{'relevant': True, 'constructed': True}",,3.0,4.0,"[1, 8]",,,
292,1,292-multi-shot,3,[],5,2,2,Ben Zhang,4,Multi-Shot,Deal 3 damage to two random enemy minions.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/138cad49ff9ed761349c2987f2075f787445c8ed5aa98e6ef0a600fd6c0def3c.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3ec8f86b217c235f2c1bf473406a667dfb629ce601566080df3a5799fee6824c.png,"You see, it's all about <i>throughput</i>.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f2d27cc066c2f5b7b42081e939c754b84d61d0c7930f32e7d7be01f5e39d167e.png,"{'relevant': True, 'constructed': True}",,,,,,,
52072,1,52072-arcane-fletcher,3,[],4,1130,4,Rafael Zanchetin,4,Arcane Fletcher,"Whenever you play a 1-Cost minion, draw a spell from your deck.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a90f1d4cb8a65e5498e22cb7a23593277505e94052ca37b5e02926e3a5e747e7.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a968a8e8e2f4c9c0bd1a859a9bdea38d8255919be6e8330749ed9fd80f8b2a06.png,Stop trying to make fletch happen. It's not going to happen.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/78f129ef857f72e3ee3e74ba3359cb3655b3ad272881d393b21f7e61a6b70cd6.png,,,3.0,3.0,,,,
52070,1,52070-marked-shot,3,[],5,1130,1,Alex Garner,4,Marked Shot,Deal 4 damage to&nbsp;a&nbsp;minion. <b>Discover</b>&nbsp;a&nbsp;spell.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7ab5df6c60faab655c312c44c6756aa9ffd7b4e96d586b208cc9c19512925724.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e72550b07e7cca08f8b85d19c2c30180973ea42f370437fb14f62c8ae32a55b6.png,Obviously it's marked for greatness.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/52fec6d486fe9b8db837d0c23814c79d7c302090ec5c542896c681b189098943.png,,,,,[21],,,
53922,1,53922-hyena-alpha,3,[],4,1158,3,Peter Stapleton,4,Hyena Alpha,"<b>Battlecry:</b> If you control a <b>Secret</b>, summon two 2/2 Hyenas.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/677c9804b5d4a197f4b9905c5f9099f47c25bc17f20d687c49fd35a65fdc2b6f.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d2d2a802c04f6c09bb819f4d89ce20a12105a5d874829f84b3f8635706a9e851.png,Everything the sun touches is ours—so long as it's already dead.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d46952a5df81ba24b2af9c619abc1bd66bc9a47b8b134edd06edf402c82368d3.png,,20.0,3.0,3.0,"[5, 8]",[53923],,
55303,1,55303-dragonbane,3,[],4,1347,5,Zoltan Boros,4,Dragonbane,"After you use your Hero Power, deal 5 damage to a random enemy.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6e1d1cd8e5a613d974d081ec6a938c1314750c2efd462ec04f30d2ff3831f158.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2989a48d7ea26bc71fd4030e9bdd9b5737c91bca86d1172403844969fa1860a1.png,"*Thunk* ""That wasn’t a dragon!"" *Thunk* ""THAT wasn’t a dragon!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6c7adc862a59debd29099d4aac7ba9b500f696b641224ae6eaef4819eb45d00a.png,,17.0,5.0,3.0,,,,
56694,1,56694-moknathal-lion,3,[],4,1414,3,Daren Bader,4,Mok'Nathal Lion,<b>Rush</b>. <b>Battlecry:</b> Choose a friendly minion. Gain a copy of its <b>Deathrattle</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5b891fc3eaf0b58b1adb9322a086a07a3666a856e5ec854a9c9638d0d603fdfd.png,,Never underestimate a lioness when her pride is on the line.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7135c2b903a4ce99e3107fe6c096332f012b3836f8bfe66f4328996dfc6b3153.png,,20.0,2.0,5.0,"[8, 12, 53]",,,
56697,1,56697-scrap-shot,3,[],5,1414,3,Paul Mafayon,4,Scrap Shot,Deal 3 damage. Give a random Beast in&nbsp;your hand +3/+3.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f967ca034f63e2f283b3e468b9cc0bb6ee6e3c805dadcff28933ad9925ff4ac3.png,,Make your foe's armor your fauna's fashion!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/60c8b62770c3e70c4fc7504b28ba2c1cb401173d7cb9345f1a2243e12f9fa307.png,,,,,,,,
58980,1,58980-krolusk-barkstripper,3,[],4,1443,4,Hideaki Takamura,4,Krolusk Barkstripper,<b>Spellburst:</b> Destroy a random enemy minion.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/82b4d0a869d752d8cac7cc5f3125b1deff6b0b0c4a56a7633eed1203427c250d.png,,My friend went krolusk tipping once… once!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d2238e12d7f383c98e83076a692bfaeea2c0aaa9ff1b2c9beea780397cf2d472.png,"{'relevant': True, 'constructed': True}",20.0,5.0,3.0,[88],,,
61839,1,61839-rinlings-rifle,3,[],7,1466,5,Vladimir Kafanov,4,Rinling's Rifle,"After your hero attacks, <b>Discover</b> a <b>Secret</b> and cast it.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8c3bf623ab6e1f9111d83011408547e8ed8e7b6c0d7b88b41ece97c776eb0e77.png,,This rifle needs a muzzle for its muzzle.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/de0466f5a20bdbac3af7d470c8ef8c2a744671c0e7c968094df407a5236a08be.png,"{'relevant': True, 'constructed': True}",,,2.0,"[5, 21]",,2.0,
